sentence	label
Appears to be an unregistered vehicle parked on the street. White Chevy/GMC pickup, no tags.	Parking Violations
The street light at Autumnwood and Timberknoll is out.	Street Lights
Caller reported that she and other neighbors are routinely seeing residents from this address putting many garbage bags into other people's garbage cans.	Other
Curb movement/drainage issue. Pavement failure.	Other
This white truck has no license plates and has been parked on Stonebrook for a few weeks now.	Junk Vehicles
Flat tires, inspection out of date, not moving, registration not up to date?	Junk Vehicles
Large RV (stagecoach) parked in the street and running (smell of exhaust and you can HEAR it) since Friday morning. Several neighbors have been complaining about this issue for months now. The photo was taken at 8am Sunday - at 10:30pm Sunday night it was still in place and running. This should also be a safety concern as well.	Trailers
Caller reported that there is an RV in the street for more than 72 hours.	Trailers
Picture of Junk Vehicle !!  Very dangerous to traffic, children.	Junk Vehicles
More pictures of the junk card at 9206 Shadowcrest Drive
College Station.  Illegal Sticker placed on it falsely.  It has not moved way before it had the Illegal Stickers for operation.  Been junked some way back in summer.	Junk Vehicles
This car was reported back in the early summer.  It has not moved since.  Also a Sticker company put on an ILLEGAL STICKER.  The car still has not moved.  I call it ILLEGAL because the car is incapable of moving.  It is a junk car.  One of our concerns is if this Sticker Company will put a Sticker on a junk car parked.....what else will this Sticker Company do?  How many unsafe cars are on the street because of this STICKER Company.  This car at 9206 Shadowcrest Drive has not moved for over 8 months.  The owner will not repair it and he does own the house where it is parked in front of.  Easily checked.  This is all easy to check ...IF only someone will.  
We have two enforcement officers that live on this street and can versifier the car has not moved in months and months.	Junk Vehicles
Two door dark colored compact vehicle has been parked on street and not moved since July 2015.  Somehow got new inspection sticker while sitting there having not moved in December.	Junk Vehicles
We all have been very tolerate of this abandoned car for months.  Something needs to be done about it.  It has accumulated trash all around it.  Has not moved from the same spot for months!!!	Junk Vehicles
Red Chevrolet Pickup with expired registration has been parked on street for several months.	Junk Vehicles
	Trailers
First, I want to thank you for the playground upgrades in Woodcreek Park! It's fabulous! So next, I'm not sure if this is the right place to request this or not. Would it be possible to get shade coverings for Woodcreek and Sandstone basketball courts. As summer heats up, it sure would be nice to play in the shade. Thanks for your consideration!	Other
There are dust clouds during wind gusts blown from the construction site across Rock Prairie Rd. between Old Rock Prairie Rd and Stonebrook Dr.
These clouds are very much like a sand storm. Not only that they contaminate the surrounding houses, but they also create health hazard (breathing) and driving hazards (decreased visibility).

I hope that something can be done about this.
I know that during similar stages of construction on A&M campus, they watered the dusty parts of the construction site to prevent the dust from spreading.	Other
Earlier today there was a trash bag on Rock Prairie, right past the new Scott & White hospital. I just went by again, and it looks like someone hit the bag, causing it to burst open, and there is trash on the roadside now. It looks like tissues and such: household trash.	Accumulation of Trash
Has gotten larger with bad weather. It now takes up almost half the lane.	Pothole
Another pothole. It is small and deep. Wanted to report it before it gets any bigger.	Pothole
Westbound Lane, right tire lane has a pothole.  Thanks folks for keeping us in such good shape!	Pothole
The street sign for Medical Ave. & Rock Prairie has been topped. The missing signs are/were sitting on the ground next to the pole.	Street Signage
Dead deer in road	Other
Caller reported lot across from Riveria Day Spa on Stonebrook being overgrown with grass and weeds.	Weeds and Grass
Vacant Lot	Weeds and Grass
Dead squirrel smushed on road. In front of new hospital. So well smushed that it's had to tell what it was. Right in the middle of the road, a bit on the west-going lane.	Other
Water collects on Rock Prairie instead of draining into ditch	Other
Open drain blocked and causes water to stand on Rock Prairie	Other
Caller reported tall weeds and grass at this address	Weeds and Grass
Seems to have leak near the sidewalk.  Water is always present.  This is located between Millcreek and Sussex Drive of Stonebrook.	Other
Entrance to woodcreek subdivision Is littered with fallen limbs and trash owner should clean up fallen limbs trash and cut down dead trees
Janet Kountakis
Amberlake HOA President	Accumulation of Trash
Southwest Estates:
The street light on the northern corner of the intersection of Nueces and Guadalupe is incessantly strobing.	Street Lights
Pothole on the left turn lane from Rio Grande onto Harvey Mitchell Pkwy	Pothole
Bike on the southeast corner, almost in the underbrush.	Dockless Bike Share
Clothes washer, dryer  and other debris stored in front driveway for over one week	Open Storage
Paint cans in yard and overgrown weeds and grass	Accumulation of Trash
Two cars are on the grass/dirt, underneath the trees, off the paved parking area of the Grace Bible Church.	Parking in the Yard
Overgrown weeds and grass	Weeds and Grass
Caller reported more than 4 at this address.	More than 4 Unrelated In Same Dwelling
