sentence	label
There are 4 big potholes as you drive out of this road. One of them is 1/3 of the street so when there are cars park on the side , you have no choice but go through the hole. This hole is really deep and it is getting bigger. It is deep as 1/2 of a small wheel Please repair before winter	Potholes
Sofas discarded at the back of the house in the alley. This is the second occassion this has occurred in several months. In addition,the areas behind the fences in this alley are overgrown. The city needs to tell property owners to maintain this area or fine them.	Trash/Bulk Pick-ups
Streetlight burned out at this address.	Street Lighting
TREE LIMBS IN THE FRONT OF THE ADDRESS.	Trash/Bulk Pick-ups
bulk pick up on front..	Trash/Bulk Pick-ups
Citizen states that the street light went out the day that it snowed and the light never returned.  The street light is to the right of this residence if you are facing this residence.	Non-functioning Street Lights
Caller states the street light is out in front of this address.	Non-functioning Street Lights
caller states pick up in the alley of this address on the outside of the fence a huge pile of tree and brush debris	Trash/Bulk Pick-ups
Brush and limbs located in the front	Trash/Bulk Pick-ups
there is a pothole located near this address between patterson and monument. turn on bromley lane its in front of the first house turning right onto bromley lane.	Potholes
limbs and debris blocking public sidewalk	Trash/Bulk Pick-ups
REFUSE IN REAR END OF YARD OUTSIDE FENCE IN ALLEY OUT FOR PICK UP PILE OF BRUSH AND TREE LIMBS ADD TO LIST THANK YOU.	Trash/Bulk Pick-ups
brush on right side	Trash/Bulk Pick-ups
Sofa, and other trash. In the alley. Starting to block.	Trash/Bulk Pick-ups
Sofa, dresser, and other debris in the back alley	Trash/Bulk Pick-ups
there's a street light completely out in the front of this address	Non-functioning Street Lights
neighbor states that Landlord has not cut the grass or keep up property it is a danger to the other neighbors due rodents never removes leaves take of any snow issues on walkway and eye sore to everyone in the neighborhood	Overgrown Lots
GRASS IS REALLY HIGH	Overgrown Lots
tree limbs and brush in alley and curb in the 3400 block of maury st	Trash/Bulk Pick-ups
mattress, shelves, household items located in the rear of the property in the alley inside the fence	Trash/Bulk Pick-ups
Caller states there's a street light that keeps coming on and off periodically. Caller states the street light is not working properly in the front of this address.	Non-functioning Street Lights
Furniture, asphalt , tree branches on corner of alley	Trash/Bulk Pick-ups
CITIZEN STATES THE ENTRIE ALLEY IN THIS BLOCK IS OVERGROWN, BRUSH IS RUBBING AGAINST CARS WHILE PASSING THRU PLEASE ADDRESS	Overgrown Lots
Southgate Apartments.  To access this complex residents have to go into a city alley from Maury to get to their parking and to their apartment.  Huge potholes for over 300 yards make it difficult to access.  The other access to the apartments is from Holly Springs Ave. but that alley has the same problem.  (potholes).  See attached survey with the two public alleys shown in yellow.	Pothole
Vehicles out front with expired License and inspection stickers	Abandoned Cars
Vehicles out front expired decals and inspection	Abandoned Cars
Customer says behind this address, in the alley.  Furniture and trash	Trash/Bulk Pick-ups
2 Sofa chairs. In the alley.	Trash/Bulk Pick-ups
mattress, sofa and dresser	Trash/Bulk Pick-ups
Cabinet, other trash in alley
Mr. Williams    804-325-0555	Trash/Bulk Pick-ups
citizen is requesting bulk pickup; items box springs, mattress; location--back alley; thanks  Annette Jackson--804-3250555	Trash/Bulk Pick-ups
Large sinkhole observed next to manhole near the intersections of Oak and Webster St.	Potholes
Another pothole on Oak st needs fixing.	Potholes
SB lane of Chamberlayne at Shell Gas station - 3-4 potholes & pavement has buckled	Potholes
In the area of the 1400-1500 Block of Chamberlayne Ave there are potholes in the middle of the street going North.	Potholes
Tree debris in alley for pick up . Ms.Judy Johnson # 266-8298	Trash/Bulk Pick-ups
Large pothole in leftmost southbound lane near intersection	Potholes
Right on the side street call Oak Street a huge pothole.	Potholes
	Potholes
3 more potholes on Oak st need fixing.	Potholes
Needs repairing	Pothole
Very bad potholes need fixing	Potholes
On the Southbound side of Chamberlayne Avenue (almost at the entrance into the mini-storage front driveway) there is a sinkhole/pothole in the right hand lane.  Please fix.  Thank you.	Potholes
Three located in front of VCU building	Potholes
all of the1100 block of oak street the street lights are out.	Non-functioning Street Lights
potholes along this address	Potholes
resident calld to inorm of pothole on 1109 oak st --location-- in between section of brook rd & chamberlayne ave	Potholes
Multiple potholes on Oak St. between Chamberlayne Ave and Brook Rd (1100 and 1200 blocks).	Potholes
Please pick up bulk furniture items from this location on the side.	Trash/Bulk Pick-ups
This is the 2nd time reporting these big pole holes. Please fix.	Potholes
Please fix pothole.	Potholes
citizen has a sofa that they would like to be picked up from the front of home.	Trash/Bulk Pick-ups
caller states the street light in the front of this address flickers on and off and has been doing it now for a month.	Non-functioning Street Lights
Please pick up tree brush	Trash/Bulk Pick-ups
CUSTOMER CALLED OFFICE REQUESTING A BULK PICKUP OF LEAVES AT ADDRESS OF 5919 SAWSTON ROAD RICHMOND, VA 23225, NAME KEVIN FELDER, 757-309-7500.	Trash/Bulk Pick-ups
brush is located out front	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location.	Trash/Bulk Pick-ups
citizen is requesting items to be picked up; item--sofa; location placed front of property, end of curb;	Trash/Bulk Pick-ups
Please investigate location & repair potholes in the front.	Potholes
Picking up 1 sofa in front of the home	Trash/Bulk Pick-ups
Christmas Tree Pickup	Trash/Bulk Pick-ups
located in front of home	Trash/Bulk Pick-ups
CITIZEN WOULD LIKE TO HAVE WOODEN HORSE, FOLD UP TABLE, PLASTIC TV STAND TO BE PICKED UP FROM THE FRONT OF THE HOME AT THE EDGE OF PROP LINE.	Trash/Bulk Pick-ups
2 MATTRESSES AND 2 BOX SPRINGS	Trash/Bulk Pick-ups
Caller states the street light in the rear of this address is off.  Caller was advised that the COR is responsible for getting it cut on.	Non-functioning Street Lights
Caller  states please pick up a bed and dresser that is located in front of this address.	Trash/Bulk Pick-ups
citizen requesting a bulk pick-up of debris located in the front	Trash/Bulk Pick-ups
pile of brush tree limbs and debris out on front of this location for pick up at roadedge thank you for your help in this matter	Trash/Bulk Pick-ups
BRANCHES IN FRONT OF THIS ADDRESS	Trash/Bulk Pick-ups
BULK PICK UP ON FRONT	Trash/Bulk Pick-ups
The corner of this lot,  which sits on Worthington Rd is once again growing into a forest.  It is becoming a hiding area for various wild animals.	Overgrown Lots
I have noticed several large potholes within a few blocks on Main St on my drive home everyday. There is one very deep pothole in front of Quiznos and Subway, a few more at the intersection of 12th and Main, and then another very deep pothole in front of the Wells Fargo at the corner of 8th and Main.	Potholes
POTHOLES ALONG THIS STREET	Potholes
Missing meter cover.	Other
The section of East Main Street between 14th Street and 7th Street is riddled with potholes, rough patches, recent pipework, etc.  Please repave East Main Street!	Potholes
There is a sinking junction box on the south side of Cary and East 10th st on the Cary Street Sidewalk. It's a tripping hazard in the sidewalk.	Other
The walk/don't walk light was removed after being hit by a car a few months ago.  It needs to be replaced.  There are too many people walking at that crosswalk to not have an indicator of when it's safe to cross.	Traffic light
citizen states in front of this business are old abandoned vendor stands that trash is being piled up and now all over the ground. please remove	Illegal Dumping
	Traffic light
Streetlight directly in front of the door to 1200 W Main St flickers off and on.	Non-functioning Street Lights
"Do Not Enter" street sign needs to be replaced and ideally a second Do Not Enter sign added so there is one on each side of street.  Graffiti has obscurred legibility of existing sign.  Significant number of students seen driving wrong way down the street.  Needs to be more clearly marked so drivers knwo it is one way.	Other
pothole in east bound lanes of e main street	Potholes
Light is intermittent.	Non-functioning Street Lights
I drove over a pot hole last night after turning right onto main street from 12th street (where main street turns into a 2 way street) and it popped my tire.	Potholes
Main street transitions to one way at this point without clear markings for lanes. There is nowhere for traffic in the right-hand lane to go (since cars park in that lane) other than the next lane over where cars in the left-hand lane also gravitate. This is a setup for collisions. I have witnessed several near misses.	Other
A big pot hole is located in middle of street	Potholes
white sofa, desk and  2 table tops in the back of the address.	Trash/Bulk Pick-ups
When traveling westbound on Main Street, there is a lane shift coming through the intersection of East Main Street and 12th Street.  Painted guide markers through the intersection would help eliminate the multiple near-misses I have seen coming through this spot as drivers in both lanes try to continue on into the middle lane beyond the intersection.	Other
alice starke 8046835828 coming down main hit the pothole and had to have the car towed	Potholes
	Other
call to advise street light outage at this intersection adv 7-10 bus days for completion	Non-functioning Street Lights
There were multiple potholes along Duval Street and all have been fixed but one.   - Thanks!	Potholes
Very heavy car traffic here at a main access route to the VCUHS visitor deck right at the last foot crossing downtown-side on the MLK Viaduct. This is a very wide spot which is intimidating for pedestrians, especially those with mobility impairments, and crosswalk paint is completely missing.	Other
Metal streetlight hit by car and broken.  Access panel is missing on sidewalk side.  Shock hazard by electrical wires exposed to rain.	Non-functioning Street Lights
potholes at this location.	Potholes
Mattress in alley by supercan	Trash/Bulk Pick-ups
citizen states needs a bulk pick up of mattresses in the alley next to his house someone put them there	Trash/Bulk Pick-ups
This is insane. RVA please fix these hazards I. The bike lane on Oliver Hill Way!!!!	Potholes
East bound lane of E Leigh St has a large bump across the lane. With the new bike lanes, bikes must ride directly over this bump. It's big enough to cause issue for bicyclists - potentially causing them to crash on a busy street.	Potholes
Will I ever make it to the Capitol trail trying to dodge these safety issues on Oliver Hill Way?????	Potholes
Third time citizen reporting pothole which is causing the pavement to be uneven. The location is right in front of the company CAP-UP formally RCAP. Its a hazard to vehicles.	Potholes
Supercan falling apart, No lids	Other
These stoplights are out.  Many pedestrians crossing from parking decks to VCUHS.	Non-functioning Traffic Lights
At the intersection of N 11th and Leigh Streets, the walk/don't walk sign facing southwest across 11th is not functioning.  This is a very pedestrian-heavy intersection.  Thanks.	Non-functioning Traffic Lights
