sentence	label
water/sewer access valve heaved in sidewalk in front of 3504 S 37: serious public trip/stmble hazzard. replace asap	LTU General
This is very busy intersection with school and church.    Total ice and easily slide right thru stop sign onto 33rd Street	Icy Street
39th and high streets are solid ice. It is a problem not only for the people that live here, But also for the number of individuals who use these streets to try and avoid the round about at 40th and Sheridan.	Icy Street
I believe this is the correct address, but this whole alley is a mess, hard to get through	Property - Tall Grass / Weeds
Replace or straighten utility pole	LTU General
Broken branches over sidewalk.	Tree Issue
Numerous dead branches hanging loose on other limbs and dead branches just waiting for right storm to blow them down.	Tree Issue
Multiple broken branches over sidewalk in multiple trees.	Tree Issue
Plow the residential streets!  This is madness!	Snow - Report unplowed street
This property owner has not shovel the snow all winter. It is again snow packed.	Snow - Report unshoveled sidewalk
Several large potholes are obstruting the intersection at 37th and Calvert.	Pothole
Nobody has lived in this house for over a year. It may be like 2 years. Last winter the sidewalks were kept unscooped all winter. They have not been scooped this year yet. Please have this cleaned up. Thank you	Snow - Report unshoveled sidewalk
This homeowner has again decided he doesn't need to shovel the sidewalks. The snow is still there from the big snow last weekend.	Snow - Report unshoveled sidewalk
Dead branches over sidewalk and street.	Tree Issue
Dead branches over Sheridan Blvd and sidewalk.	Tree Issue
Car with flat right-front tire parked on street with passenger window down since (at least) Fri 10/18.	Parking - For over 24 Hours on City Street
"No Parking" sign was damaged by hit-and-run as cited in the following LPD police report.  https://cjis.lincoln.ne.gov/~ACC/B905/B9054227.PDF	Sign - Report damaged or down
	Parking - For over 24 Hours on City Street
After pouring basement walls and footings, large amounts of mud has been left on Renatta Drive. The mud has been there for approximately two weeks. Please feel free to call me, Shelly Noerrlinger, at 402-314-3806 if you have questions. I reside in this neighborhood (7929 Renatta Drive) and would like to have mud removed from the street in front of my home. I appreciate your time and effort. 
Thank you so much!	Mud in Street Due to Construction
Several vehicles are missing their turns and are sliding onto the property located at the bottom of the hill due to icy road conditions.	Icy Street
Hello.  I'm sure you're getting plenty of reports of icy streets, but this one is particularly bad.  This street (Renatta Dr.) has steep hills leading into and out of the neighborhood and there have already been a number of vehicles that have slid off the road here.  Would it be possible to have some sand/gravel spread just in these hilly spots of this street?	Icy Street
The streets in Grand Terrace meighborhood had packed ice / ice ridges previously that have started melting and refreezing since yesterday. This caused it to be really difficult to drive on - slick in some places and uneven in others, in addition to cars parked on both sides of the streets. Please do something about it would very much appreciate the help!	Snow - Report unplowed street
Street light is out on corner.	Street Light Problem (Not Traffic Signal)
7635 Red Oak Road, the renter at this address has a dog the barks non stop all day long starting at 7:15 a.m.  This has been reported several times, but evidently the dogs owner doesn't care. Is there anything that can be done to get this owner to realize he has to be responsible for his dog's well being and to have some respect for the neighbors that have to listen to it all day long.	Animal Control - General
	Snow - Report unshoveled sidewalk
Street light not turning on.	Street Light Problem (Not Traffic Signal)
Tall grass and weeds on multiple vacant residential lots.	Property - Tall Grass / Weeds
Trees on the corners of 81st and Renatta need to be trimmed. They are blocking the view of oncoming traffic. This could prove hazardous.	Tree Issue
7910 Renatta Drive, Lincoln, NE 68516 construction site has mud runoff in the street during rain. The GIS has Blue Ridge Unlimited, LLC as the owner of the property. Could they place silt fencing where needed? Thank you!	Mud in Street Due to Construction
There is a tree at this house that is on the Renatta side of their house that is blocking the view of oncoming traffic.  It needs to be trimmed back.	Tree Issue
Trees need trimmed along 81st and Renatta. They are a hazard when driving as you cannot see oncoming traffic. This is the 2nd time I have reported this.	Tree Issue
plowed all the surrounding streets but failed to go down Bellagio	Snow - Report unplowed street
Blue/Gray Jeep parked in same spot for months. 

Plate 66-8509	Parking - For over 24 Hours on City Street
	Snow - Report unplowed street
	Snow - Report unshoveled sidewalk
Lot overgrown with weeds at this address	Property - Tall Grass / Weeds
Lot overgrown with weeds	Property - Tall Grass / Weeds
Lot overgrown with weeds	Property - Tall Grass / Weeds
House is surrounded by junk and tarps/blankets covering the front entrance.  This is not only a safety issue, but also looks terrible for the neighborhood.  It is known as the "meth house" because that is what is looks like.  This is scary for children as well as damages the value of the neighboring homes.  Please address this issue as it has been way to long.  Our community should not be represented in this manner.	Zoning and Construction Codes Issues
The landlord of the property has a commercial business in the garage of this rental property, early morning they come and dump household objects (toilets, remodeling items) into a dumpster that sits in the driveway year round.	Noise Complaints - Commercial | Industrial
junk vehicle	Vehicle - Junk, Abandoned or Improper Registration
1515 s 21st tall grass	Property - Tall Grass / Weeds
Multiple potholes, both westbound lanes.	Pothole
parked over the sidewalk  and car parked in the yard	Parking - In City Right of Way
parked over the sidewalk	Parking - In City Right of Way
tall weeds and grass behind building	Property - Tall Grass / Weeds
Car parked on the lawn	Parking - In City Right of Way
Car parked on the lawn	Parking - In City Right of Way
parked over the sidewalk, Trash all over the yard  - Boat and Trailer in the yard	Parking - In City Right of Way
Old blue GMC pick up with topper parked at 1834 Sumner street since Sunday night and not.moved. It was parked for a week two houses to the East for the week before.	Parking - For over 24 Hours on City Street
Long grass/weeds at property.	Property - Tall Grass / Weeds
A large tree recently came down at the intersection of 20th and B.  When this tree came down all the utility poles along the west side of 20th Street between B and C came down with it.  As a result there are no longer any no parking signs on the west side of 20th street between B and C.  Please fix!  Thanks!	Sign - Report damaged or down
1736 Washington tall grass	Property - Tall Grass / Weeds
Yellow and orange graffiti all over the detached garage. Maybe gang related.	Graffiti
A large limb has broken off and is partially in the street.  It has been this way for over a week.	Tree Issue
Dogs bark at everything that move and this is on the MoPAc trail.  Major problems.	Animal Control - General
These renters have not pushed any snow all week, they constantly have cars parked blocking the sidewalk.	Snow - Report unshoveled sidewalk
1736 Washington tall grass	Property - Tall Grass / Weeds
	Pothole
vehicles are licensed in Minnesota and owner told police they were moving in August 2018. They are still here January 2019 and they got a different vehicle this month and it is licenced on Minnesota.	Vehicle - Junk, Abandoned or Improper Registration
	Pothole
Sidewalk is caved in/is "V" shaped and needs to be repaired please!	Sidewalk - Request inspection / repair
