sentence	label
7/13 8:30pm front yard parking	Codes Compliance
Sidewalk has lifted up over 1" due to tree roots.  It has lifted up so much you can see the bottom of the sidewalk. Only 1 square needs to be repaired.	Sidewalk/Curb Repair
Forestry call back - 01/25/19 - limb/alley - WRO	P&R Priority
Alleyway over grow in rear of property	Codes Compliance
Grass is very high in entire yard - house is bank-owned	Codes Compliance
The neighbor on Northmoor Ave at the corner of the alley has dumped mattresses in the alley against another neighbor's fence.  Doubtful that a special pickup was requested.	Sanitation Department
someone has dropped tires down the alley off east of Northmoor Ave and south of Northwest blvd. out of a box truck	Sanitation Department
Close intersection for sewer work being done	PTO - Maintenance of Traffic
695 northwest blvd n
faded " raised intersection"
drive by
117632	PTO - Traffic Sign Request
695 northwest blvd n
call in kayla
leaning sign
117631	PTO - Traffic Sign Request
695 northwest Blvd n 
Repair faded signs
Drive by	PTO - Traffic Sign Request
Reinstall leaning street ids.	PTO - Traffic Sign Request
Jeep parked in yard	Codes Compliance
This home is literally falling apart.  The facia and soffits are falling off of the house all the way around.  I'm sure mold and fungus are growing everywhere in the attic and the house because of exposer to the elements and rain.  The roof is starting to sag where the facia and soffits are missing.  It's becoming a hazard to those of us and our animals that have to live around it.  You can here animals in the back yard at night.  A screened porch has fallen down on the back of the house and only the door frame is left standing.  There is a bathtub full of water standing in the back yard.  There is an old hot tub left in the back yard that is visible in the back yard of the house next door because the fence is falling down all the way around.  I have many more picture of exactly how bad it is getting.	Codes Compliance
Back of fossil park skate park	Graffiti
Close alley behind address for sewer work being done	PTO - Maintenance of Traffic
Fossil Park - cut and down and stump grind a tall dead palm tree on the NE corner of the Rec Center Bldg.	P&R Maintenance
Trim tree next to basketball court.	P&R Maintenance
Fossil Park Basketball Courts	P&R Maintenance
Fossil Park - Stump - north side of fire station parking lot
stump - north of horse pits near shelter #1
stump - northeast of lake/ditch/walking trail	P&R Tree Removal
Pick up brush	P&R Maintenance
3 mattresses, 3 box springs at curb	Sanitation Department
Vacant lot across the Street from 2261 St S 
Trash everywhere
Piles of garbage near ally
Etc.	Codes Compliance
2255 Trelaine Drive South St. Petersburg, FL. 33712
My neighbor has intentionally blocked outdoor access to my backyard. He has started to build what appears to be a fence between the properties in addition to filling his trailer with debris. Please assist with this matter.	Codes Compliance
Per CSR to Traffic signs. Please replace the no parking this side of street sign in front.	Traffic Issue
Replace Faded Stop sign and street id's. MH 119165 SCF6106034
R1-1
17 ST S
23 AVE S
CAP
CROSS	PTO - Traffic Sign Request
2250 20th Street South - Tree branches lower than 14 feet over the street from private tree	P&R Tree Trim
Vacant lot next to 2250 20 St S
Small signs put up by city, months go by and lot is never tended to. 
Furniture, trash, tress can be trimmed, and grass mowed. etc	Codes Compliance
Complaint of trash and debris strewn about alley and around community dumpsters please have reviewed for crews to rake up	Sanitation Department
Vacant lot next to 2250 20 St S (address not known)  
Dead tree SW corner of lot near sidewalk should be removed. 
Trash 
Lot should be raked and mowed.	Codes Compliance
Per csr to SANITATION. pile of branches on city right of way.	Sanitation Department
futon mattress, buckets, crates, bricks, tree limbs, etc at alley.	Sanitation Department
My neighbor at 2243 Trelaine Dr. S continues to put this item on city property, in front of my house making it difficult to get my trailer to the street. Please remove this from city property.	Codes Compliance
2 recliners , four dinette chairs, and a tub at curb	Sanitation Department
end table, coffee table, carpet pad, plastic, and palm fronds at curb.	Sanitation Department
futon with frame at curb	Sanitation Department
owner tried to sell us a house with new roof. No opening in top of roof for heat to escape through ridge vent.	Codes Compliance
Dead palm on row	P&R Tree Removal
pile of wood, boxes, and doors at curb	Sanitation Department
2249 18th St S spoke to man at the home please raise branches over street lower than 14 ft	P&R Tree Trim
No tag on car. Sofa and house hold furniture in front yard, trash all over property.	Codes Compliance
	Codes Compliance
There is a tent, bicycle, lots of beer cans and other debris in the overgrowth right next to the United States Post Office on 66th St. N. and 13th Ave.  The foliage is tramped down close to the 66th St. sidewalk by the cement wall dividing the overgrowth from the post office.  Homeless Services needs to visit this area and the owner of the property needs to mow the the abundant overgrowth to prevent further hideaways.	Other
Property owner (builder of new senior living facility) is not cutting the grass behind the construction fence. The city maintains the grass in front of the retention pond and beside the post office- why is this area being skipped!	Codes Compliance
Grass overgrown & tree branches all over  along 13th ave/canal	Tree Trimming/Removal
All the oak trees along 13th ave north between 63rd street and 64th street require trimming. They are hanging into roadway.	Tree Trimming/Removal
Overgrown yard and house	Other
Property around Lake Devonshire was cared for about 3-4 weeks ago but a large pile of palm fronds are still sitting atop a concrete storm drain cover.  A smaller pile is about a block east of this one.	City Park Maintenance
Stop sign on corner of 63rd street and 13th ave n. (Garden Manor by lake) is hidden behind overgrown brazilian pepper branches. Possibly growing from right-of-way.	Tree Trimming/Removal
A pile of brush has been left piled at the curb for over 3 months. The yard is not being kept up, there are tall weeds.	Sanitation Department
The catch basin at the corner of 13th Ave North and Devonshire has been knocked off.	Stormwater Issue
Piece of broken furniture at the curb for > a week.	Sanitation Department
I believe this is considered a city park - signs posted as such - and the grass is not being maintained. It is usually cut frequently - but it hasn't been in more than a month and is overgrown.	City Park Maintenance
Utility trailer parked in drive in front of garage.	Codes Compliance
The automatic watering come on seven days a week in the front yard in the morning.	Water Systems Issues
Vacant house, for sale, has 2 chairs some carpeting and other useless stuff sitting at curb. Been there a couple weeks	Sanitation Department
Very large tree overhanging 13th ave dropping branches. Worry about cars, pedestrians being hit from above.	Tree Trimming/Removal
Boat	Codes Compliance
Standing water caused by uplifted curb. Has always been an issue but Zika issue raised concerns. Sits for days, often undisturbed, since it is a heavily shaded area.	Other
Trailer in front yard	Codes Compliance
Numerous violations	Codes Compliance
20th st SOUTH flashing lights not working.






20th st SOUTH flashing lights not working
;,	Traffic Issue
graffiti on white barriers adjacent from trail.	Graffiti
builder leaving piles of trash in the open lot next to the new house.	Codes Compliance
	PTO - Alley Maintenance
THE ALLEY BETWEEN 3 AVE S & 2 AVE S AND BTW 25 ST & 24 ST S NEEDS TO BE BLADED AND GRADED	Alley Blading/Smoothing
