sentence	label
Vehicle involved in traffic collision is blocking my driveway I checked with the neighbors and they said a tow truck dropped it off last night this vehicle does not belong to any of the residence and is disabled	Parking - Abandoned Vehicle
No street lights on market st in w MacArthur blvd, Oakland ca 94608	Street Light (Not Traffic Signal)
Two RVs with no plates and open gas cans on the sidewalk, along with kids and odd smells.	Parking - Abandoned Vehicle
Car been here three days	Parking Enforcement
The gutters do not drain well during heavy rain. Also, the tree growing in the front of the house is causing damage to the curb and has branches dangerously hanging over the house.	Streets/Sidewalks - Curb & Gutter Repair
Twin mattress	Illegal Dumping
plant is blocking majority of sidewalk catching on clothes and scratching when trying to walk by.	Sidewalk
Van without plates and a broken windshield parked for seven days	Parking - Enforcement
Dumped mattress	Illegal Dumping
Unregistered vehicle has not moved for many days.	Parking - Enforcement
Hi.  Not sure if this is the correct place to voice a complaint. The city is currently working on my street and today left a metal plate over the hole they are working on. Every time a car drives over it, it makes a very loud sound. It’s so loud that it’s causing my household sleeping issues as our bedrooms are on the street and it has woken us up. I u nderstand that this is a temporary situation but am hoping it can be fixed asap so we don’t have more sleepless nights! Thank you!	Streets/Sidewalks - Curb & Gutter Repair
This issue was reported to OAK 311 via phone (311, or 510-615-5566 from outside Oakland), email (OAK311@oaklandnet.com), or web (311.oaklandca.gov).	Weed Abatement - Public Right of Way
Dark green trash can at bus stop tagged.	Graffiti - Street Litter Container
Appliances and tires	Illegal Dumping - debris, appliances, etc.
Mattress on the sidewalk	Illegal Dumping
Parked in same location 90+ days, no plates.	Parking - Abandoned Vehicle
This vehicle has been abandoned there for 3 to 4 days. Alsk it has no license plates and looks like it doesn't run.	Parking - Abandoned Vehicle
Abandon vehicle Lic 7SEL395  GMC Yukon. Silver.	Parking - Enforcement
Construction appears to have dumped waste concrete	Illegal Dumping - debris, appliances, etc.
All over library sign and poles on corner.	Graffiti
2200 across street on Adeline Street	Graffiti
Trash in street and looks like no street cleaning came through here again.	Illegal Dumping
"Trash dumped on Chestnut Street, near W. Grand, someone placed yellow ""caution"" tape around it."	Illegal Dumping
Garbage can over flowing.	Other: Other City Services
Garbage can	Illegal Dumping - debris, appliances, etc.
Abandoned blue vehicle	Parking - Abandoned Vehicle
On red zone curb.	Graffiti
Two auto body shops constantly sanding and using bondo.  Sometimes the dust and chemical smell is so strong I can smell from other side of street.  EPA?  Code enforcement?  Is it legal for a business to be using the sidewalk and street to sand toxic materials?	Other: Other City Services
Pothole on West Grand near Cheatnut	Other: Other City Services
Ford E250 van parked on sidewalk, blocking entire sidewalk. License # 5Z38345	Parking - Enforcement
Garbage can door broken. Garbage spewing all over.	Other: Other City Services
Tam body shop on opppsote side using sidewalk to store inventory yesterday Friday noght	Parking - Enforcement
Possible fake yellow loading zone painted alongside Anderson commercial flooring. It does not appear to be an official City of Oakland loading area.	Graffiti - OTHER
trash	Illegal Dumping - debris, appliances, etc.
House hold garbage in street	Illegal Dumping - debris, appliances, etc.
Unwanted household furniture dumping on sidewalk blocking pedestrians.	Sidewalk
Bent street sign hit by commercial truck	Other: Signs
Dumping of refrigerator on sidewalk blocking pedestrian walkway.	Illegal Dumping
Abandoned vehicle CA license number 7HIW499 parked on street since last Sunday (10/3).	Other: Other City Services
Home construction trash dumped on the street -blocking street and private driveway	Illegal Dumping
Construction vehicle ran down street sign.  Street sign is currently a trip hazard for pedestrian walking on the sidewalk.	Other: Signs
Someone dumped (11) 5 gallon paint containers on the sidewalk which is obstructing pedestrians.  Please have paint containers removed ASAP.	Illegal Dumping - debris, appliances, etc.
Desk and box of purses	Illegal Dumping - debris, appliances, etc.
There is no excuse for not maintaining this prominent wall to the beautiful Laney College or Frank Youell  Athletic Field.	Graffiti
I would love to catch who has been dumping things around the neighborhood for the last three weeks	Illegal Dumping
Boxes filled with beer bottles	Illegal Dumping - debris, appliances, etc.
Armchair	Illegal Dumping
Traveling home from work Saturday night I saw a person painting over the red curb on E 12th St at 5th Ave.	Parking - Change (On Street)
2 vehicles parked in red zone on e12th between 4th and 5th ave.	Parking - Enforcement
Over flow and piles around city can. Misc stuff	Litter - Street Litter Container - Overflowing/Mis
All garbage got pulled out and spreaded	Litter - Street Litter Container - Overflowing/Mis
City can is over flow with garbage drop off site	Illegal Dumping - debris, appliances, etc.
E 12th street both sides from 4 th ave to 7 ave , 2 hr parking . Need enforment , all cars park all day . No space for customers.  Please enforce.	Parking - Enforcement
random gar	Illegal Dumping - debris, appliances, etc.
Street light is out. It is right across the street from 13090 Broadway Terrace, Oakland	Street Light (Not Traffic Signal)
#N4361 light pole is out. on broadway terrace in a tree before the pinehaven intersection.	Street Light (Not Traffic Signal) - Outage/Damaged
Road is eroding.  Several square feet of Concrete slab under road is exposed with ongoing deterioration of asphalt.  Small repair a few years ago eroded away last year.	Pothole
Large hole and increasing erosion on edge of road in front of 6273 Ruthland Road	Pothole
If you want to be proactive, you could fix the deteriorating roadbed here on Pinehaven when you fix Broadway Terrace.	Pothole
"huge pothole about 8"" deep and 2 feet wide has continued to get worse on broadway terrace across the street and between 14000 broadway terrace and 14004 broadway terrace. deep enough tp break an axle, car rim, or pop a tire. dangerous since the AC transit bus often gets stuck on this spot. photo is from google maps and you can seep the pothole small about 1 year ago. huge now."	Pothole
In the past 2 weeks, large clumps of road have fallen away on the right side of this steep right turn.  If a right wheel drops into this? It will likely break the axel.	Pothole
The pothole/decaying pavement that was just repaired at the corner of Pinehaven and Broadway Terrace has already, in just a few days, started to sink again, making it once more a thing to be avoided, because of the potential damage to front-end alignment and tires.  Folks, big buses go over that spot, so the fix needs to be more substantial than just a few shovelsful of asphalt.  Thanks for trying, and please, give it a better fix soon.  Avoiding that by going into the downhill lane on a blind curve is very risky/dangerous.	Pothole
road leading up to our driveway and beyond is badly damaged, and is badly depressed making it very difficult to enter and exit from driveway.  Causes damage to cars, and means that people have to park on street impeding through traffic.	Sidewalk - Damage
Expanding pothole at corner of Broadway Terrace and Pinehaven.	Pothole
Failing pothole repair / Deteriorating street	Pothole
Abandoned stolen truck, 7200 Pinehaven, Oakland Hills	Parking Enforcement
stopsign reversed	Traffic Safety (non-emergency)
http://m.seeclickfix.com	Pothole
Street is crumbling away. Cracks and deterioration from PG&E work	Streets - Street Deterioration
3 big black bags dumped	Other: Other City Services
Vehicle blocking sidewalk on very busy road forcing pedestrians to walk into oncoming traffic!	Obstruction (not Construction) Street/Sidew/Parkin
I think it probably belongs to someone who lives nearby, but they seem to be using our crowded street for long term vehicle storage.	Parking Enforcement
1/20: Some progress I suppose, see new picture.	Illegal Dumping
BUMPER LEFT ON SIDE OF ROAD - NOT A HAZARD TO TRAFFIC - PER OPD INC 190312001220	Illegal Dumping - debris, appliances, etc.
Garbage bags and towels on the street	Illegal Dumping
Two large Black plastic bags full of assorted kitchen and household trash	Illegal Dumping - debris, appliances, etc.
Thanks	Park Maintenance
The entire front hood and both of the front fenders from a car appeared in front of my house overnight, blocking street parking and causing an eyesore.	Illegal Dumping - debris, appliances, etc.
there is a burgundy colored acura tsx  License # 7ZWZ191  it has been sitting outside my house since November 2	Parking - Abandoned Vehicle
